distance,height,landings,number,pack,age,usage,region,weight,item,volume,width,max,power,size,target
4332,18107.563000000002,11988.88111,26190.58653,63658.579000000005,30109.6284,19908.715490000002,RE-A,3708,IT-5,25883,20932.896,34287,18124,1281,-13.959230166696017
5020,10474.7213,37753.561460000004,34865.85159,23290.877999999997,30846.597,34051.37304,RE-3,2704,IT-0,46201,8919.25,4305,19355,1500,-19.3280253027105
8076,2394.7452,30053.47335,54155.033970000004,31870.0121,197.0,27241.4341,RE-0,4701,IT-B,33536,26116.937,33269,14701,1686,44.65485628925435
6836,7934.9853,15659.7502,54531.834460000005,49860.3972,50101.393,40833.35828,RE-8,2361,IT-A,69266,28171.412999999997,9297,7552,1300,5.848764269305159
5830,14011.6489,12860.11212,52200.691530000004,43816.8477,35901.6445,26232.5334,RE-10,525,IT-A,71197,25732.967,17017,16004,837,-10.373969246730622
6635,12041.1032,35459.57227,842.12771,29862.8157,24956.0851,23359.178340000002,RE-5,3703,IT-0,52923,24522.187,5094,14886,627,-44.06571813310098
5114,7108.079000000001,4045.87425,41671.49839,35977.0894,57180.8949,33704.279389999996,RE-3,3733,IT-2,44742,18840.807,5325,14448,1397,-10.290793824830416
4211,13469.6063,19443.73648,43185.76934,49972.2551,45366.763,35150.232710000004,RE-2,2290,IT-8,26358,21943.968999999997,15981,13089,799,-38.10998371025784
6209,2511.4211,43427.149789999996,21025.03474,47405.5063,36409.1958,21254.35015,RE-6,2872,IT-C,60257,26100.462000000003,20456,18485,1318,-1.0457980924853711
5759,8437.4814,26294.63418,48129.4791,38434.2339,55173.6648,17737.68375,RE-11,1246,IT-6,37612,28254.752999999997,22486,10531,1378,-19.333416762758123
3307,5639.5565,28263.5874,43661.654780000004,25258.24,26995.0117,24619.414719999997,RE-F,1333,IT-3,47346,23720.642999999996,24697,18093,1360,-4.548058564897534
4671,18559.359,23838.82071,42919.89693,44413.6799,29815.7688,24748.6754,RE-6,1527,IT-13,63366,33349.221,12776,10910,2021,69.77384506283985
6139,18101.3619,6783.94586,32389.29603,25916.283,37363.7718,23809.59696,RE-4,4956,IT-6,63274,34910.678,17937,18677,1675,51.574283975785725
4624,15716.0489,39806.799060000005,16876.87896,48195.0574,37594.5719,32579.884680000003,RE-2,1559,IT-9,55369,42699.647000000004,6666,24612,1301,43.00058116231693
6501,15223.6694,5862.82092,21847.250640000002,48472.578,29735.1339,26621.59689,RE-D,2971,IT-D,44327,25619.612999999998,2968,18945,1318,2.8245611897104594
6186,9468.3697,17598.55748,57091.44836,33489.8304,44657.8671,34433.938630000004,RE-0,2082,IT-12,42053,24682.185,29965,28902,1811,65.03461102046414
3835,4447.1879,33530.40743,57408.117229999996,50260.9772,36107.0162,17585.305630000003,RE-D,761,IT-5,34574,26123.451,18491,20655,1286,-27.9048263050927
5370,11787.1817,25402.1454,32291.33904,42966.1537,42278.2391,14180.434490000001,RE-6,1061,IT-1,45171,28676.831000000002,1686,14582,1663,-10.146652982987078
6489,12156.7021,26614.80859,44203.058710000005,43779.2327,36439.5584,23848.546169999998,RE-E,2750,IT-E,49426,36493.483,34190,16910,1425,37.22213704075267
4717,2059.9042,4727.41465,47347.15174,24644.7724,43697.1321,37109.68755,RE-0,4184,IT-2,61491,,30459,5346,1614,10.96533900921454
4164,5441.1377,44244.6964,40143.8065,39230.2962,40578.7338,14641.3816,RE-E,4877,IT-9,60103,27595.313,17092,14527,1130,-15.88123419088989
5938,1513.6321,34686.87488,50585.905060000005,38490.0804,56506.8256,11663.475709999999,RE-9,2167,IT-C,34942,21192.334,26895,21695,1357,-19.764306485768554
3524,9050.8782,22789.395080000002,57575.83315,25896.7046,43239.3738,46468.47152,RE-D,635,IT-C,25743,24184.381,8094,12969,1134,-14.538001207393284
2426,11546.8589,26639.0149,24717.81585,45712.6831,45832.7962,32749.12887,RE-8,4684,IT-D,56066,21120.566000000003,13672,2784,675,-33.72424992549264
5406,14726.062,12939.58942,12167.39438,28570.3468,32006.7006,29814.26621,RE-1,4200,IT-A,48942,26853.201,11697,13398,1042,67.40668312165563
3919,3668.3291,35721.54272,41516.0686,41004.0092,41321.1282,34135.19717,RE-C,3300,IT-A,22442,24855.902000000002,30302,12193,1353,-10.960061325252566
3465,17955.9886,41430.42082,56303.383460000005,55822.8851,31248.5886,17264.017,RE-8,3206,IT-8,35068,17820.86,29395,16139,1473,1.1694963109458727
3980,7872.9584,35021.94588,33402.45673,46766.9959,44540.2982,22418.944330000002,RE-10,2899,IT-10,4361,24413.738999999998,8524,15862,1221,-39.522766987114785
4387,7931.2718,26829.00113,4292.7022799999995,66844.6078,45239.6105,33348.69254,RE-E,4748,IT-0,50737,31409.042999999998,29249,14087,1159,-4.839243932372076
4138,1822.44,34667.733830000005,27660.93273,35633.2318,52323.9629,16441.96146,RE-11,471,IT-7,37364,22646.171000000002,18739,23859,1380,-21.43164786032433
4526,7126.7534,19997.871619999998,46669.4421,59399.1413,40478.7089,28122.56699,RE-B,4819,IT-5,24376,22993.987,7291,18151,938,-62.03521951020602
3344,3749.4557,30356.4807,18519.28721,36822.0903,32019.8635,16536.00229,RE-C,724,IT-6,9770,19004.196,22743,16182,1622,-34.680001289596085
7609,9415.7725,44249.95393,17237.611969999998,50335.7291,34238.302,23827.90946,RE-6,776,IT-6,29291,22589.282000000003,25136,9735,1489,-16.016005184876562
4788,14460.7756,11918.711140000001,6714.3023299999995,41391.1279,35216.433,18326.89055,RE-11,2171,IT-C,35901,28152.32,19810,15337,1461,4.250805287559532
7768,13944.3315,20158.36409,34303.57903,48430.0593,19617.7908,26503.61611,RE-5,2404,IT-3,31157,23558.851000000002,5416,14629,1274,-17.639751273455015
6661,4777.8026,11387.185159999999,52291.10787,21767.752,33753.1781,42599.20489,RE-0,2871,IT-3,24126,21578.107000000004,18003,11790,986,-45.87132612401891
2127,1771.3167,16972.21027,34239.92033,37664.8188,32658.7059,16628.92138,RE-F,1965,IT-9,26179,9511.668,22881,12535,1492,-51.51148254961318
5015,5277.3227,40226.59261,21201.86535,57895.1942,42174.0706,37693.01585,RE-A,607,IT-6,34944,30593.074,6208,15293,1294,-17.278386500460567
5687,5370.1319,21281.78538,8935.29074,61788.9089,21994.426,11692.06928,RE-A,4571,IT-6,61029,19458.522,27815,9844,1306,-34.362027465544486
5389,17835.9559,6970.3387299999995,30173.576989999998,23983.287999999997,23153.4055,8681.17359,RE-2,4264,IT-3,65191,18352.626,8695,7868,1493,-12.600543416438384
5753,2910.8522,23904.22727,36486.14048,32221.6372,35419.9497,39334.11749,RE-1,729,IT-7,29399,19726.748,23884,12683,1301,-27.129813906706524
4142,11980.2666,10487.07552,57720.944879999995,28993.7929,24434.6331,17446.90126,RE-10,2802,IT-F,31943,22763.532000000003,3970,12012,1561,-9.584837370956118
4892,3664.9916,20818.537480000003,18521.41358,30365.4037,38619.3957,48925.54949,RE-B,3676,IT-3,38932,,6741,21863,1499,3.5625040916572357
5428,2652.485,7210.797820000001,1842.6627600000002,42792.4924,34652.5347,36917.11561,RE-7,3905,IT-2,59490,28498.597,15656,14451,1390,-10.495683365794317
8089,5732.9049,31242.935019999997,36599.84186,47758.3382,21554.0786,21686.424030000002,RE-C,2412,IT-B,14114,32721.478,25299,15586,1310,-14.831741269729982
2628,10752.7553,39621.29614,61460.414829999994,43734.5586,29673.4787,25754.79345,RE-8,2206,IT-F,51057,19756.962,21708,13527,1295,2.8604242321014546
7011,17660.552,26726.07584,22716.93543,50767.8323,43382.7426,30321.13782,RE-1,989,IT-13,68691,26039.371,5121,21028,1441,100.44397730407144
4450,16339.5382,6730.79957,56939.0958,44981.6813,42865.2379,25574.530580000002,RE-F,954,IT-8,70784,19746.733,6142,21512,1383,6.527015522958232
5104,2042.779,5808.62737,52517.85379,33879.3516,39276.5418,30972.92063,RE-7,1698,IT-12,18077,25846.14,34251,8305,1445,-6.4433766336788745
3186,16734.1011,19247.96555,4493.96008,31857.6856,44316.4856,27936.55078,RE-5,4285,IT-12,12279,19107.657,13370,11624,818,-48.84761397266841
6965,18250.1542,1601.1694699999998,53807.08197000001,26659.6958,59748.7956,33991.649260000006,RE-F,1091,IT-C,52263,25001.785,7897,16755,1256,34.49339962333011
3975,9020.5279,16376.87121,52382.20356,31058.8286,29856.4234,19440.083880000002,RE-6,2524,IT-6,54633,19462.406000000003,21764,8224,1482,-13.979574030538561
5362,3805.2885,5606.4468,47841.86005,41797.6925,26802.1161,38369.51896,RE-B,3884,IT-A,45472,,33041,8882,1309,-11.539349089790099
5311,17425.1855,17029.85585,43096.51436,18773.7784,49242.4315,23301.78382,RE-D,2139,IT-13,49166,,4056,15942,1587,37.10288394155625
7601,18238.1308,7229.20852,9058.081979999999,26318.0688,58288.9222,26087.35366,RE-E,1737,IT-4,32237,26268.402000000002,25922,17399,1430,-1.5907790937297612
4840,10058.4806,8285.02951,10419.14819,16836.7894,18879.6799,37560.9754,RE-8,3645,IT-D,35345,30586.609,29413,10926,1078,-7.47486636005216
5635,15103.785,31393.96602,52488.95691,32024.0608,34617.9834,38586.67954,RE-0,3641,IT-E,44462,24798.028,7334,13252,1065,-0.7086129049027641
5385,11808.6383,25538.12758,39441.36991,59192.1819,24379.6163,34930.042910000004,RE-B,1113,IT-D,9154,21900.053,10899,6877,1152,-55.59113060035943
5113,14962.7437,27529.622139999996,24178.406769999998,37558.14,55173.5851,43876.32202,RE-3,2945,IT-12,47277,30308.126,14984,14249,1724,61.452501890478935
4859,9604.2131,17325.668230000003,45127.85645,37584.7097,38128.5609,15469.7468,RE-0,766,IT-4,47073,24873.035,23730,13055,1596,-6.236318656374986
6331,8340.2639,32865.661739999996,8307.69848,30871.0362,39252.3799,40337.120989999996,RE-E,4055,IT-C,62533,37050.672999999995,7712,16005,786,5.4806170348678975
5661,17633.4995,40445.629310000004,34082.51868,46227.032999999996,33380.6002,33215.832819999996,RE-F,3570,IT-5,52056,13631.67,4563,18862,1132,-15.302267731104491
8497,14358.752,29328.349769999997,44619.20104,19561.6232,59889.0903,40347.04866,RE-4,3696,IT-0,29902,20593.918,3751,18759,1077,-8.207605588663295
4841,1937.1794,17168.69711,61064.4884,31082.9788,42086.9567,47267.44975,RE-C,3447,IT-7,24579,25090.481,3570,14486,1248,-28.82031763615571
6910,1755.9911,12205.1249,35900.87392,61165.2484,30679.5524,23556.80916,RE-6,2327,IT-7,37188,21424.896,13969,20512,1006,-52.97431551299347
7192,17399.2949,21795.37474,12301.77943,58824.4744,58006.1824,41252.00024,RE-1,1928,IT-13,33165,34158.054,5562,17664,1466,41.08019353016052
7068,7814.9788,42343.90146,31177.140460000002,49883.8341,31588.05,32908.4587,RE-E,2965,IT-3,15118,31299.49,7787,12797,1423,-27.906635644280268
5148,17063.1831,33075.837380000004,53679.93223,41034.3836,31551.3407,38690.96725,RE-6,3124,IT-8,28837,29580.717999999997,3957,9706,1334,-3.1326976218842395
6003,6769.1876,13004.9461,27726.24827,31021.9132,31334.906000000003,28491.764989999996,RE-B,980,IT-12,56848,21394.504,13645,10507,1293,1.7669289673547692
6097,11037.7436,38204.43731,41267.68887,52566.7229,28461.0887,35395.57692,RE-8,1752,IT-9,48828,21312.135,2302,19562,1105,-21.324873559363567
3951,6051.2131,25278.802519999997,58612.965639999995,48057.1112,45409.0935,31432.347380000003,RE-A,3875,IT-4,42250,,22907,12260,1302,-3.798542718917698
3060,1595.1570000000002,14012.20628,43096.18085,47141.2912,31728.5156,17949.61514,RE-1,2687,IT-F,31566,,14792,12924,1535,-17.840030495159446
5473,7471.6886,15327.20546,48730.98855,40123.7563,43349.3038,17488.58337,RE-0,1040,IT-7,64885,19248.815,19763,14869,1388,-14.488942926869054
8387,7793.7436,39388.93606,14744.62598,57988.9507,28633.3191,12605.683790000001,RE-0,2690,IT-D,31641,34374.584,22044,14861,1515,-0.301535907259888
8087,11963.1904,16101.031180000002,940.6765300000001,46814.0049,27496.3672,34685.87934,RE-8,2672,IT-F,35807,25215.075,25657,10373,1025,-20.420800825081095
4881,18444.9363,5707.71841,34863.73595,38132.1158,29154.3324,47929.90994,RE-0,3900,IT-10,27969,23270.991,28738,13610,762,-7.982773909325832
8096,17969.7565,5857.34728,50530.10915,49173.5942,22033.7834,31369.43954,RE-1,2488,IT-8,71326,23813.745,18384,14982,1559,-1.5641012538116044
5710,2955.0292,2962.2202,863.4140699999999,39000.2638,25415.0852,37557.88234,RE-E,2438,IT-D,21691,34882.128,27395,18180,926,-28.354398493988228
4292,6918.5467,37786.119739999995,21705.5492,33167.0413,54369.7988,42134.606139999996,RE-B,1031,IT-12,36601,28181.546000000002,27783,18172,1297,29.432086311047012
6836,16801.1496,5376.33852,32657.616489999997,52760.060999999994,50274.7053,32761.24548,RE-11,2859,IT-4,70005,34154.966,27432,11740,1911,72.29117996778582
6119,17472.3842,24224.52826,17130.40626,33343.4127,17067.0226,30695.496039999998,RE-F,4087,IT-0,58034,6258.254,12232,19530,1185,-98.17467951819954
4267,10938.538999999999,13477.821780000002,1267.87794,28272.1943,45156.2335,16745.76907,RE-8,3850,IT-F,22993,34198.384,29239,23996,1523,25.316023024190887
8324,15487.7473,10465.04696,3808.25671,35790.0542,42008.5596,26235.17294,RE-5,4867,IT-5,26724,26081.368,12436,2061,1185,-39.808470505813524
6426,7204.7347,25195.675909999998,22071.37387,64951.5859,28464.6744,30433.758210000004,RE-A,1801,IT-0,23541,,20954,23198,1010,-85.70495507042085
4824,18369.4671,31225.47007,32652.894969999998,43754.6313,39931.4911,23996.76248,RE-11,1693,IT-6,24689,29661.174,13313,18474,1797,23.727871806698168
2262,3847.7686,6561.81268,29755.11682,30650.6208,37004.4347,28760.800339999998,RE-6,2482,IT-A,40778,26635.015,21045,11860,1127,-30.663563485772386
7634,1941.3031,40247.9125,13324.11847,53741.2694,39178.8163,29111.55856,RE-1,761,IT-C,45676,,6870,17088,1534,-25.17170106551749
3843,5598.7046,3020.37315,52745.92484,59544.8141,55323.1039,20040.90749,RE-1,4875,IT-A,71969,25378.051,9662,17000,1201,-22.606252966784965
6723,12608.2228,3344.5837100000003,14714.62062,25997.357999999997,35443.96,41111.30027,RE-5,4638,IT-11,59426,30139.152000000002,13576,10937,1636,43.7959438599279
7635,7650.8446,42213.257880000005,12388.85688,40584.3704,34932.137,36432.18022,RE-10,2100,IT-6,26626,28845.522,21142,14555,1694,12.401066031285641
6260,11960.2623,10961.34183,33266.517739999996,47728.4781,38463.5522,14034.38938,RE-3,4092,IT-C,70107,20374.541,15147,15421,1456,1.9162533079366315
6041,16300.613000000001,7361.348870000001,21232.220690000002,52698.2756,34517.4456,15487.23315,RE-C,3483,IT-2,33407,26568.749,14640,8413,1385,-29.680701936288212
5678,16900.5398,15686.759080000002,4687.542,61873.4497,45604.9796,50119.77667,RE-A,2556,IT-A,31589,32147.584,16672,15637,1621,35.389778640882945
6436,18072.9853,8860.43565,46166.89353,35991.3877,16260.0365,22861.44974,RE-C,1013,IT-1,22187,37999.693,31510,15057,759,-18.189307786715613
4088,1679.5175,5163.53679,58029.43106,52098.8924,40393.701,38601.01537,RE-E,4558,IT-0,39350,23453.12,16842,9912,954,-59.9574277711109
5923,16260.2824,29944.2991,30714.67398,42825.6132,41455.3893,29666.94106,RE-4,2646,IT-A,52040,26257.902000000002,33049,27855,993,-20.42345780398616
4397,16572.589,37927.52653,10075.12972,45723.4792,34783.483,29989.501930000002,RE-0,3497,IT-13,59414,28837.661,31921,15158,1336,-629.2665225815776
5273,15366.3981,42147.91175,4434.70622,29078.8339,31877.6333,50695.07411,RE-9,2851,IT-A,62540,32053.51,34145,15728,1641,75.00192743302269
5745,1867.4953,31244.9972,14373.12349,49428.7927,25233.7941,33147.92602,RE-10,2666,IT-12,57137,23575.726000000002,14441,19106,1625,5.805567913231355
6314,10355.9529,29258.85677,57718.915179999996,43719.0324,4561.3887,30612.517760000002,RE-11,1194,IT-B,31321,26376.792,34494,18147,1591,-127.48341023073698
5308,9739.9418,32297.21572,32237.845439999997,42705.5519,22824.3698,8001.00139,RE-6,3243,IT-7,39345,15838.837,31609,20230,1145,-30.08331696974765
6082,7997.124,31009.8528,51737.39264,39403.1358,46819.4015,39828.01456,RE-B,2326,IT-12,58460,29061.172000000002,979,15928,1163,14.065337985162413
5425,5611.4371,8765.10761,13611.592859999999,56468.6824,36163.5681,27623.07055,RE-8,1025,IT-13,37050,29533.069,11130,13808,1385,-12.14418957532986
6469,16029.8367,30231.06966,37387.096939999996,38754.6794,37086.7386,42181.23173,RE-C,632,IT-0,43248,21269.586,31853,13681,1553,19.911298847096678
5710,11110.0632,37840.47157,54332.150910000004,53534.2765,9196.2974,13517.648830000002,RE-0,4786,IT-8,46827,30515.873,5398,19889,1468,1.6101547084015189
3804,2834.9453,12463.50656,36349.61575,34202.7616,42920.2769,41105.87799,RE-1,2626,IT-7,26531,25586.283,14804,20291,1595,0.15844928334073582
5733,5297.6275,30894.46901,52234.780060000005,48768.0773,28289.0278,37556.68708,RE-1,2716,IT-8,55452,13282.688,1753,19851,1493,-16.497786761276753
3778,11374.0635,3367.3229,23659.06819,40547.9732,46616.9101,5419.51871,RE-9,3435,IT-F,46438,29202.496,12422,13903,1844,11.702646964596436
5008,14198.0728,17971.66822,9557.760209999999,31291.0481,39832.8761,21915.53038,RE-F,2107,IT-2,64774,23104.647999999997,9727,12951,1084,-20.403283640837685
6196,4960.1532,27531.632760000004,5412.99694,68071.2915,44024.1737,39480.659660000005,RE-A,4137,IT-12,45233,22544.783,12578,22474,1087,-7.2036942733511555
2938,12301.5036,8865.72249,1467.24511,49116.6137,28034.4572,22360.77637,RE-7,3478,IT-11,68580,24728.357000000004,9321,12991,1397,8.890390281627836
6589,8920.4259,43541.91996,1933.4031100000002,35713.6277,51362.3435,29850.05042,RE-3,2299,IT-3,32424,28003.453999999998,34045,13891,1381,-318.2730248619783
4711,1397.5446,37223.59092,22842.01888,43735.3157,56205.2972,470.0,RE-10,3343,IT-D,35791,39348.011,27187,17588,935,-30.65303123579607
1650,17445.9892,32567.148810000002,5664.4414799999995,56901.9993,35389.2672,35596.9734,RE-D,1510,IT-8,40505,39476.172,9759,11579,1635,29.906984578553534
5678,5893.1191,21363.88624,49096.718460000004,68778.819,38052.0844,26816.91774,RE-4,1126,IT-6,28506,35874.954,31145,13435,1282,-19.796190882372922
3001,11678.2575,28161.019439999996,19718.50503,38969.4549,26996.5344,39912.5261,RE-A,1202,IT-11,63602,28867.64,30391,5335,1318,22.012091342355227
6030,3698.8679,22967.816440000002,9427.97992,34146.5754,45234.3858,38077.993669999996,RE-4,3627,IT-12,30161,33475.979,14236,22283,1045,3.9884140501335663
3463,10560.5424,7726.38227,29380.00825,3818.9621,27022.6327,22418.50348,RE-4,1984,IT-C,62465,22822.887000000002,11565,14200,1421,11.878692799362721
3940,14219.8012,40164.06178,31204.248919999998,56032.9948,40620.5107,26376.804969999997,RE-A,1469,IT-10,49259,23509.926,11718,13554,1376,3.4013744575924023
5449,2537.4162,35288.633689999995,34651.03471,39582.4772,27658.436,28243.342230000002,RE-11,2135,IT-A,28080,21244.677000000003,7640,11573,1509,-15.583640187891627
6789,9506.556999999999,24093.30177,17392.1276,38492.568,41013.8631,38762.52521,RE-11,2307,IT-0,35005,19432.462,32993,17157,495,-48.49840240117535
5401,1788.1293,39031.91892,20659.83088,53807.7098,46452.3328,12974.61519,RE-7,2353,IT-12,41229,28320.717999999997,8785,19708,1654,-1.3491834877439142
5759,7854.3103,34050.70403,54952.59809,34648.4056,43922.0002,21322.47834,RE-F,3968,IT-8,41399,28466.212000000003,5470,8822,1794,0.9276464113201346
5308,4680.7768,5089.29615,49671.73452,40006.2362,33329.7237,33412.38038,RE-0,2010,IT-6,54369,15651.81,20212,22332,926,-38.07752491330664
3249,3923.9847,4770.03937,21893.61934,33108.1477,46036.4306,22540.2386,RE-B,948,IT-C,35819,33176.281,24866,10295,1514,-9.142505109438467
8212,6258.5308,30197.678219999998,16596.302330000002,50087.5252,32095.8673,35540.665,RE-6,2286,IT-7,43748,35978.074,28715,10341,1568,13.857170782973006
5971,16209.3086,41671.3748,25000.022680000002,51775.9631,35887.9214,25914.25317,RE-D,4133,IT-C,37039,,31791,17770,1632,29.2760746381601
5025,4511.4141,23530.03998,43896.67804,48546.6678,45873.1776,25677.37841,RE-F,1179,IT-10,40104,26154.677000000003,5111,21356,1414,-12.151803917702852
5699,9987.6287,23663.401569999998,43761.54606,60810.8294,41498.2208,34501.3691,RE-5,2130,IT-5,44275,23463.757999999998,25279,15147,1008,-21.547515307322296
6741,6389.5985,7404.85445,19627.38881,45135.3472,22670.5712,43525.28294,RE-C,1691,IT-6,49068,,29358,14974,1287,6.294335147569491
3441,14177.5637,32966.849010000005,3359.08664,34054.3798,26239.6323,34302.1037,RE-6,1265,IT-D,28338,36771.418,33477,17675,1326,24.27026319251548
