id,y,pred
12136,0,0
12137,2,2
12138,4,4
12139,2,2
12140,3,2
12141,2,2
12142,3,3
12143,4,4
12144,1,1
12145,2,3
12146,1,2
12147,3,3
12148,1,2
12149,1,1
12150,3,3
12151,3,3
12152,4,4
12153,0,0
12154,4,4
12155,4,4
12156,3,3
12157,2,2
12158,3,3
12159,0,0
12160,3,3
12161,2,2
12162,0,1
12163,3,3
12164,1,1
12165,3,3
12166,1,1
12167,1,1
12168,4,4
12169,0,0
12170,3,3
12171,3,3
12172,3,3
12173,1,2
12174,0,0
12175,2,2
12176,3,3
12177,0,0
12178,3,3
12179,2,2
12180,4,4
12181,3,3
12182,3,3
12183,0,0
12184,0,0
12185,0,0
12186,3,3
12187,2,3
12188,3,3
12189,4,2
12190,0,0
12191,1,1
12192,1,1
12193,3,3
12194,3,3
12195,0,0
12196,4,4
12197,3,3
12198,3,3
12199,3,3
12200,3,3
12201,2,2
12202,0,0
12203,3,3
12204,1,1
12205,0,0
12206,0,0
12207,0,0
12208,0,0
12209,0,0
12210,1,1
12211,2,2
12212,4,4
12213,2,1
12214,4,4
12215,1,1
12216,1,1
12217,0,0
12218,2,2
12219,1,1
12220,4,4
12221,3,3
12222,3,3
12223,2,2
12224,1,1
12225,0,0
12226,4,4
12227,1,1
12228,2,2
12229,2,2
12230,3,3
12231,1,1
12232,4,4
12233,2,2
12234,3,3
12235,2,2
12236,3,3
12237,0,0
12238,3,3
12239,4,4
12240,4,4
12241,2,2
12242,0,0
12243,0,0
12244,0,0
12245,1,1
12246,2,2
12247,0,0
12248,1,1
12249,4,4
12250,0,0
12251,1,1
12252,2,2
12253,4,4
12254,4,4
12255,1,1
12256,1,1
12257,2,2
12258,4,4
12259,0,0
12260,2,2
12261,0,0
12262,2,2
12263,2,2
12264,0,0
12265,3,3
12266,4,4
12267,4,4
12268,4,4
12269,2,2
12270,4,4
12271,1,1
12272,2,2
12273,2,2
12274,2,2
12275,4,4
12276,4,4
12277,3,3
12278,2,2
12279,2,2
12280,0,0
12281,2,2
12282,4,4
12283,3,3
12284,2,2
12285,0,0
12286,0,0
12287,0,0
12288,4,4
12289,1,1
12290,2,2
12291,1,1
12292,2,2
12293,4,4
12294,3,3
12295,1,1
12296,0,0
12297,4,4
12298,3,3
12299,4,4
12300,0,0
12301,0,0
12302,4,4
12303,4,4
12304,1,1
12305,3,3
12306,2,2
12307,2,2
12308,0,0
12309,1,2
12310,1,1
12311,2,2
12312,0,0
12313,4,4
12314,2,2
12315,2,2
12316,2,2
12317,4,4
12318,4,4
12319,2,2
12320,2,2
12321,4,4
12322,3,3
12323,1,1
12324,0,0
12325,0,0
12326,3,3
12327,2,2
12328,4,4
12329,3,4
12330,2,2
12331,2,1
12332,3,3
12333,1,1
12334,2,2
12335,1,1
12336,3,3
12337,3,3
12338,1,0
12339,3,3
12340,2,2
12341,4,4
12342,3,3
12343,4,4
12344,1,1
12345,4,4
12346,4,4
12347,4,4
12348,2,2
12349,0,0
12350,4,4
12351,3,3
12352,2,2
12353,1,1
12354,1,1
12355,3,2
12356,1,1
12357,2,1
12358,4,4
12359,1,1
12360,2,2
12361,4,4
12362,1,1
12363,4,4
12364,1,0
12365,2,2
12366,1,1
12367,4,4
12368,2,2
12369,4,4
12370,1,1
12371,3,3
12372,4,4
12373,3,3
12374,4,4
12375,4,4
12376,0,0
12377,2,2
12378,4,4
12379,1,1
12380,1,1
12381,0,0
12382,2,2
12383,4,4
12384,3,3
12385,2,2
12386,4,3
12387,0,0
12388,3,3
12389,0,0
12390,1,1
12391,2,2
12392,2,2
12393,4,4
12394,3,3
12395,1,1
12396,3,2
12397,2,2
12398,2,2
12399,1,1
12400,1,1
12401,2,2
12402,0,0
12403,1,1
12404,0,0
12405,3,3
12406,4,3
12407,3,3
12408,0,0
12409,1,1
12410,2,1
12411,3,3
12412,3,3
12413,3,3
12414,3,3
12415,3,3
12416,1,1
12417,3,3
12418,3,3
12419,0,0
12420,4,4
12421,3,3
12422,0,0
12423,2,2
12424,2,2
12425,1,1
12426,3,3
12427,3,3
12428,2,2
12429,1,1
12430,2,1
12431,1,1
12432,2,2
12433,2,1
12434,1,1
12435,4,3
12436,3,3
12437,0,0
12438,0,0
12439,1,1
12440,3,4
12441,3,3
12442,0,0
12443,4,4
12444,4,4
12445,2,2
12446,3,3
12447,2,2
12448,0,0
12449,1,1
12450,3,3
12451,3,3
12452,1,1
12453,3,3
12454,0,0
12455,3,3
12456,3,3
12457,3,3
12458,0,0
12459,3,3
12460,0,0
12461,4,4
12462,2,2
12463,3,3
12464,3,3
12465,2,2
12466,2,2
12467,1,1
12468,2,2
12469,3,3
12470,2,2
12471,4,4
12472,1,1
12473,0,0
12474,4,3
12475,0,0
12476,3,3
12477,4,4
12478,1,1
12479,2,2
12480,2,2
12481,4,4
12482,2,2
12483,3,3
12484,0,0
12485,2,2
12486,3,3
12487,0,0
12488,3,3
12489,4,4
12490,4,4
12491,3,3
12492,2,2
12493,4,4
12494,3,3
12495,4,4
12496,1,1
12497,1,1
12498,1,1
12499,2,2
12500,3,3
12501,0,1
12502,1,1
12503,2,2
12504,2,2
12505,4,4
12506,0,0
12507,0,0
12508,4,4
12509,3,2
12510,0,0
12511,1,1
12512,2,1
12513,3,3
12514,1,2
12515,3,3
12516,4,4
12517,3,3
12518,0,0
12519,4,3
12520,3,3
12521,1,2
12522,2,2
12523,3,3
12524,1,1
12525,0,0
12526,3,3
12527,3,3
12528,4,4
12529,0,0
12530,4,4
12531,4,4
12532,0,0
12533,1,1
12534,2,2
12535,2,2
12536,0,0
12537,2,2
12538,2,2
12539,1,1
12540,3,3
12541,3,3
12542,4,4
12543,2,1
12544,1,1
12545,3,3
12546,0,0
12547,0,0
12548,3,3
12549,0,0
12550,1,1
12551,0,0
12552,2,2
12553,2,2
12554,2,2
12555,3,3
12556,1,1
12557,1,2
12558,1,1
12559,3,3
12560,2,1
12561,3,3
12562,3,3
12563,3,3
12564,4,4
12565,3,3
12566,2,2
12567,2,2
12568,2,1
12569,1,1
12570,2,2
12571,2,2
12572,3,3
12573,0,0
12574,1,1
12575,2,2
12576,1,1
12577,2,1
12578,0,0
12579,0,0
12580,0,0
12581,1,1
12582,4,4
12583,0,0
12584,3,3
12585,3,3
12586,2,2
12587,1,1
12588,3,3
12589,3,3
12590,4,4
12591,3,3
12592,1,1
12593,1,1
12594,1,2
12595,4,4
12596,4,4
12597,0,0
12598,3,3
12599,4,4
12600,1,1
12601,0,0
12602,4,4
12603,0,0
12604,2,2
12605,4,4
12606,0,0
12607,1,1
12608,3,3
12609,2,2
12610,1,1
12611,0,0
12612,0,0
12613,4,4
12614,2,1
12615,0,1
12616,2,2
12617,0,0
12618,1,1
12619,1,1
12620,2,2
12621,1,1
12622,2,2
12623,2,2
12624,2,2
12625,1,1
12626,3,3
12627,3,3
12628,3,3
12629,1,1
12630,1,1
12631,1,1
12632,2,2
12633,0,0
12634,1,1
12635,4,4
12636,3,3
12637,0,0
12638,2,2
12639,0,0
12640,3,3
12641,0,0
12642,0,0
12643,2,2
12644,4,4
12645,2,2
12646,3,3
12647,3,3
12648,2,2
12649,0,0
12650,3,3
12651,2,2
12652,2,2
12653,1,1
12654,0,0
12655,3,3
12656,3,3
12657,1,1
12658,1,1
12659,1,1
12660,3,3
12661,0,0
12662,2,2
12663,2,2
12664,4,2
12665,1,1
12666,3,3
12667,4,4
12668,0,0
12669,1,1
12670,1,1
12671,4,4
12672,0,0
12673,0,0
12674,1,1
12675,0,0
12676,2,2
12677,0,0
12678,1,1
12679,1,1
12680,0,0
12681,4,4
12682,2,1
12683,2,2
12684,3,3
12685,3,1
12686,2,2
12687,1,2
12688,3,3
12689,2,2
12690,1,0
12691,4,4
12692,4,4
12693,3,3
12694,1,1
12695,2,2
12696,0,0
12697,3,3
12698,1,1
12699,2,2
12700,3,3
12701,0,0
12702,4,4
12703,2,2
12704,0,0
12705,0,0
12706,4,4
12707,0,0
12708,1,1
12709,3,3
12710,1,1
12711,4,4
12712,4,4
12713,0,0
12714,3,3
12715,2,2
12716,1,1
12717,2,2
12718,0,0
12719,2,2
12720,2,2
12721,2,2
12722,3,2
12723,4,4
12724,4,4
12725,2,2
12726,2,2
12727,4,4
12728,2,2
12729,2,1
12730,3,3
12731,4,4
12732,4,4
12733,2,2
12734,4,4
12735,0,0
12736,1,1
12737,0,0
12738,0,0
12739,4,4
12740,4,4
12741,3,3
12742,4,4
12743,3,3
12744,3,3
12745,0,0
12746,3,3
12747,4,4
12748,0,1
12749,2,1
12750,1,1
12751,1,1
12752,0,0
12753,3,3
12754,4,4
12755,4,4
12756,3,3
12757,0,0
12758,2,2
12759,3,3
12760,0,0
12761,2,2
12762,3,3
12763,1,1
12764,3,3
12765,3,3
12766,0,0
12767,4,4
12768,3,3
12769,3,3
12770,2,2
12771,2,2
12772,0,0
12773,0,0
12774,3,3
12775,0,0
12776,3,3
12777,2,2
12778,4,4
12779,1,1
12780,4,4
12781,0,0
12782,1,1
12783,2,2
12784,2,2
12785,4,4
12786,1,1
12787,0,0
12788,0,0
12789,1,1
12790,1,1
12791,0,0
12792,2,2
12793,0,0
12794,1,1
12795,4,4
12796,1,1
12797,0,0
12798,0,0
12799,2,2
12800,1,1
12801,0,0
12802,4,4
12803,0,0
12804,3,3
12805,3,3
12806,2,2
12807,0,0
12808,4,4
12809,3,3
12810,0,0
12811,3,1
12812,1,1
12813,1,1
12814,0,0
12815,4,4
12816,2,2
12817,1,1
12818,2,2
12819,3,2
12820,2,2
12821,1,1
12822,3,3
12823,4,4
12824,0,0
12825,3,3
12826,4,4
12827,1,1
12828,1,1
12829,3,3
12830,4,4
12831,1,1
12832,0,0
12833,2,2
12834,3,3
12835,0,0
12836,0,0
12837,0,0
12838,4,4
12839,0,0
12840,1,1
12841,1,1
12842,0,0
12843,4,4
12844,1,1
12845,1,1
12846,0,0
12847,1,1
12848,1,1
12849,3,3
12850,3,3
12851,4,4
12852,1,1
12853,0,0
12854,1,1
12855,3,3
12856,4,4
12857,4,4
12858,1,2
12859,4,4
12860,3,3
12861,2,2
12862,1,2
12863,3,3
12864,1,1
12865,4,4
12866,4,3
12867,3,3
12868,4,4
12869,2,1
12870,3,3
12871,1,1
12872,2,2
12873,2,2
12874,2,2
12875,4,4
12876,4,4
12877,3,3
12878,2,2
12879,4,4
12880,2,2
12881,2,2
12882,1,1
12883,2,2
12884,2,2
12885,0,0
12886,4,4
12887,0,0
12888,2,2
12889,1,1
12890,1,1
12891,4,4
12892,3,3
12893,3,3
12894,3,3
12895,2,2
12896,1,1
12897,4,4
12898,3,3
12899,3,3
12900,3,3
12901,3,3
12902,0,0
12903,2,2
12904,4,4
12905,1,1
12906,3,3
12907,4,4
12908,3,3
12909,4,4
12910,0,0
12911,3,3
12912,3,2
12913,3,3
12914,4,4
12915,3,3
12916,1,1
12917,1,1
12918,2,2
12919,0,0
12920,0,0
12921,2,2
12922,2,2
12923,4,4
12924,0,4
12925,1,1
12926,1,1
12927,3,3
12928,4,4
12929,2,2
12930,3,3
12931,2,2
12932,4,4
12933,3,3
12934,3,3
12935,4,3
12936,0,0
12937,2,2
12938,3,3
12939,4,4
12940,2,2
12941,3,3
12942,0,0
12943,3,3
12944,1,4
12945,0,0
12946,1,1
12947,4,4
12948,4,4
12949,4,4
12950,0,0
12951,4,4
12952,0,0
12953,3,3
12954,2,2
12955,1,1
12956,0,0
12957,3,3
12958,3,3
12959,2,2
12960,3,3
12961,3,3
12962,0,0
12963,3,3
12964,0,0
12965,2,2
12966,4,4
12967,3,3
12968,2,2
12969,4,4
12970,0,0
12971,4,4
12972,0,0
12973,4,4
12974,3,3
12975,4,4
12976,1,1
12977,2,1
12978,3,3
12979,0,0
12980,1,1
12981,3,3
12982,1,0
12983,0,0
12984,0,0
12985,2,2
12986,0,0
12987,1,1
12988,1,1
12989,3,3
12990,1,1
12991,3,3
12992,0,0
12993,3,3
12994,1,1
12995,0,0
12996,1,0
12997,2,2
12998,3,3
12999,2,2
13000,0,0
13001,1,1
13002,0,0
13003,3,3
13004,1,1
13005,0,0
13006,3,3
13007,2,2
13008,0,0
13009,2,2
13010,2,1
13011,0,0
13012,4,4
13013,3,3
13014,2,2
13015,0,0
13016,1,1
13017,4,4
13018,2,2
13019,4,4
13020,0,0
13021,3,3
13022,1,1
13023,4,4
13024,2,2
13025,3,3
13026,4,4
13027,0,0
13028,2,2
13029,2,2
13030,4,4
13031,0,0
13032,3,3
13033,0,1
13034,4,4
13035,0,0
13036,4,4
13037,4,4
13038,2,2
13039,3,3
13040,3,3
13041,0,0
13042,4,4
13043,2,2
13044,0,0
13045,0,0
13046,2,2
13047,2,2
13048,1,1
13049,3,3
13050,1,1
13051,2,2
13052,1,1
13053,0,0
13054,1,1
13055,0,0
13056,3,3
13057,0,0
13058,2,2
13059,2,2
13060,2,2
13061,2,2
13062,2,2
13063,1,1
13064,0,0
13065,2,2
13066,3,3
13067,1,1
13068,2,2
13069,0,0
13070,1,1
13071,3,3
13072,0,0
13073,0,0
13074,0,0
13075,4,4
13076,3,2
13077,2,2
13078,2,2
13079,3,2
13080,3,3
13081,2,2
13082,3,3
13083,1,1
13084,2,2
13085,3,3
13086,0,0
13087,2,2
13088,2,2
13089,2,2
13090,3,3
13091,4,4
13092,0,0
13093,0,0
13094,4,4
13095,3,3
13096,1,1
13097,1,1
13098,2,2
13099,0,0
13100,2,2
13101,1,1
13102,1,1
13103,4,4
13104,1,1
13105,2,2
13106,2,1
13107,0,0
13108,1,1
13109,3,3
13110,4,4
13111,2,2
13112,1,1
13113,3,3
13114,0,0
13115,1,1
13116,2,2
13117,2,2
13118,0,0
13119,3,3
13120,3,3
13121,3,3
13122,1,1
13123,2,2
13124,2,2
13125,3,3
13126,0,0
13127,4,4
13128,1,1
13129,1,1
13130,2,2
13131,0,0
13132,1,1
13133,0,0
13134,0,0
13135,0,0
13136,1,1
13137,1,1
13138,3,3
13139,4,4
13140,2,2
13141,3,3
13142,1,1
13143,3,3
13144,4,4
13145,2,2
13146,0,0
13147,3,2
13148,0,0
13149,0,0
13150,4,4
13151,3,3
13152,0,0
13153,0,0
13154,2,2
13155,4,4
13156,3,3
13157,2,4
13158,3,3
13159,1,1
13160,3,3
13161,0,0
13162,1,1
13163,1,1
13164,1,1
13165,3,3
13166,3,3
13167,0,0
13168,4,4
13169,1,1
13170,4,4
13171,0,0
13172,1,1
13173,0,0
13174,3,3
13175,2,2
13176,0,0
13177,3,3
13178,1,1
13179,0,0
13180,4,4
13181,1,2
13182,4,4
13183,2,2
13184,1,1
13185,3,3
13186,4,4
13187,3,3
13188,3,4
13189,4,4
13190,0,0
13191,0,2
13192,4,4
13193,3,3
13194,1,1
13195,3,3
13196,0,0
13197,2,2
13198,3,3
13199,1,1
13200,0,0
13201,0,0
13202,2,2
13203,4,4
13204,4,4
13205,4,4
13206,3,1
13207,1,1
13208,1,1
13209,0,0
13210,3,3
13211,3,3
13212,4,4
13213,1,1
13214,0,0
13215,2,2
13216,3,3
13217,2,2
13218,3,3
13219,3,3
13220,0,0
13221,2,2
13222,2,2
13223,2,2
13224,0,0
13225,4,4
13226,2,2
13227,3,3
13228,4,4
13229,0,0
13230,4,4
13231,2,2
13232,0,0
13233,4,4
13234,2,2
13235,4,4
13236,0,0
13237,1,1
13238,4,4
13239,4,4
13240,1,1
13241,1,1
13242,2,2
13243,2,2
13244,2,1
13245,3,3
13246,1,1
13247,3,3
13248,1,1
13249,2,2
13250,4,4
13251,1,1
13252,4,4
13253,4,4
13254,2,2
13255,2,2
13256,0,0
13257,2,2
13258,3,3
13259,0,0
13260,0,0
13261,2,2
13262,3,3
13263,2,2
13264,2,2
13265,0,0
13266,1,1
13267,2,2
13268,0,0
13269,3,3
13270,0,0
13271,3,3
13272,0,0
13273,0,0
13274,2,2
13275,4,4
13276,3,3
13277,3,1
13278,4,4
13279,0,0
13280,4,2
13281,0,0
13282,4,4
13283,4,4
13284,0,0
13285,0,0
13286,2,2
13287,4,4
13288,3,3
13289,4,4
13290,4,4
13291,3,3
13292,2,2
13293,1,1
13294,3,3
13295,3,1
13296,4,2
13297,1,1
13298,0,0
13299,3,3
13300,0,0
13301,0,1
13302,2,2
13303,0,0
13304,0,0
13305,3,3
13306,1,1
13307,3,3
13308,4,4
13309,4,4
13310,3,4
13311,3,3
13312,2,2
13313,3,3
13314,1,1
13315,2,2
13316,0,0
13317,1,2
13318,4,4
13319,0,0
13320,0,0
13321,1,1
13322,4,4
13323,4,4
13324,2,1
13325,1,1
13326,3,3
13327,2,2
13328,0,0
13329,0,0
13330,0,0
13331,1,1
13332,2,2
13333,1,1
13334,1,1
13335,0,0
13336,3,3
13337,2,2
13338,4,4
13339,3,3
13340,1,1
13341,1,1
13342,0,0
13343,4,4
13344,1,1
13345,4,4
13346,2,2
13347,2,2
13348,3,3
13349,2,2
13350,2,2
13351,4,4
13352,3,3
13353,1,1
13354,4,4
13355,0,0
13356,2,2
13357,4,4
13358,2,2
13359,4,4
13360,2,2
13361,4,4
13362,0,0
13363,4,4
13364,3,3
13365,0,0
13366,2,2
13367,4,4
13368,3,3
13369,1,1
13370,1,1
13371,2,2
13372,2,2
13373,1,1
13374,0,0
13375,0,0
13376,3,3
13377,0,0
13378,1,0
13379,0,0
13380,4,4
13381,4,4
13382,3,3
13383,3,3
13384,0,0
13385,0,0
13386,3,3
13387,1,1
13388,2,2
13389,1,1
13390,4,4
13391,1,1
13392,2,2
13393,2,2
13394,4,4
13395,1,1
13396,1,1
13397,2,2
13398,0,0
13399,2,2
13400,1,1
13401,2,2
13402,2,2
13403,4,4
13404,3,3
13405,3,3
13406,3,3
13407,4,4
13408,0,0
13409,3,3
13410,4,4
13411,3,3
13412,4,4
13413,4,4
13414,0,0
13415,0,0
13416,1,1
13417,0,0
13418,1,1
13419,2,2
13420,3,3
13421,4,4
13422,2,2
13423,4,4
13424,4,4
13425,3,3
13426,0,0
13427,3,3
13428,1,1
13429,2,2
13430,0,1
13431,0,1
13432,0,0
13433,0,0
13434,1,1
13435,2,2
13436,1,1
13437,3,3
13438,1,1
13439,1,1
13440,0,0
13441,2,2
13442,3,3
13443,1,1
13444,3,3
13445,0,0
13446,2,2
13447,1,1
13448,3,3
13449,1,1
13450,4,4
13451,4,4
13452,0,1
13453,3,3
13454,3,3
13455,3,3
13456,0,0
13457,4,4
13458,3,3
13459,1,1
13460,4,4
13461,4,4
13462,0,0
13463,0,0
13464,1,1
13465,0,0
13466,3,3
13467,0,0
13468,4,4
13469,0,0
13470,4,4
13471,0,0
13472,3,3
13473,1,1
13474,1,1
13475,2,3
13476,0,0
13477,3,3
13478,0,0
13479,4,4
13480,2,2
13481,0,0
13482,0,0
13483,4,4
13484,3,3
13485,4,4
13486,0,0
13487,1,1
13488,4,4
13489,1,1
13490,0,0
13491,3,3
13492,2,2
13493,0,0
13494,0,0
13495,1,1
13496,1,0
13497,0,0
13498,1,1
13499,0,0
13500,1,1
13501,2,2
13502,4,4
13503,0,0
13504,2,2
13505,3,3
13506,3,3
13507,2,2
13508,4,4
13509,3,3
13510,3,2
13511,3,3
13512,1,1
13513,0,0
13514,4,4
13515,3,3
13516,1,1
13517,4,4
13518,0,0
13519,3,2
13520,4,4
13521,4,4
13522,1,1
13523,4,4
13524,1,1
13525,4,4
13526,4,3
13527,2,2
13528,4,4
13529,0,0
13530,2,2
13531,4,4
13532,2,2
13533,4,4
13534,4,4
13535,2,1
13536,2,2
13537,3,3
13538,2,2
13539,3,3
13540,3,3
13541,3,3
13542,1,1
13543,1,1
13544,4,4
13545,1,1
13546,1,1
13547,2,2
13548,4,4
13549,0,0
13550,1,1
13551,4,4
13552,4,4
13553,0,0
13554,1,1
13555,2,2
13556,0,0
13557,3,3
13558,0,0
13559,1,1
13560,2,2
13561,4,4
13562,4,4
13563,2,2
13564,2,2
13565,2,2
13566,0,0
13567,0,0
13568,3,3
13569,3,3
13570,0,0
13571,1,1
13572,3,3
13573,3,3
13574,2,2
13575,3,3
13576,2,2
13577,2,2
13578,3,3
13579,3,3
13580,4,4
13581,2,2
13582,0,0
13583,2,2
13584,3,3
13585,2,1
13586,0,0
13587,4,4
13588,2,2
13589,3,3
13590,3,3
13591,1,1
13592,3,3
13593,1,1
13594,3,3
13595,2,2
13596,2,2
13597,1,1
13598,2,1
13599,0,0
13600,4,4
13601,4,4
13602,1,1
13603,4,4
13604,4,4
13605,2,2
13606,4,4
13607,0,0
13608,4,4
13609,3,3
13610,4,4
13611,0,0
13612,2,2
13613,0,0
13614,1,1
13615,0,0
13616,3,3
13617,0,0
13618,3,3
13619,1,1
13620,0,0
13621,1,1
13622,1,1
13623,2,2
13624,3,3
13625,3,4
13626,0,0
13627,0,0
13628,4,4
13629,3,3
13630,3,3
13631,2,2
13632,1,1
13633,2,2
13634,3,2
13635,4,4
13636,1,1
13637,4,4
13638,3,3
13639,2,2
13640,0,0
13641,0,0
13642,4,4
13643,1,1
13644,0,0
13645,0,0
13646,1,1
13647,2,2
13648,0,0
13649,3,3
13650,3,3
13651,2,2
13652,1,1
13653,4,4
13654,0,0
13655,3,3
13656,1,1
13657,0,0
13658,2,2
13659,4,4
13660,3,3
13661,1,1
13662,4,4
13663,3,3
13664,0,0
13665,0,0
13666,1,1
13667,3,3
13668,4,4
13669,1,1
13670,0,0
13671,2,2
13672,2,2
13673,3,2
13674,4,4
13675,3,3
13676,4,4
13677,3,3
13678,0,0
13679,4,4
13680,4,4
13681,1,1
13682,0,0
13683,3,3
13684,1,1
13685,4,4
13686,0,0
13687,3,2
13688,0,0
13689,4,4
13690,3,3
13691,1,1
13692,3,3
13693,1,1
13694,0,0
13695,0,0
13696,0,0
13697,4,4
13698,1,1
13699,1,1
13700,2,2
13701,2,2
13702,4,4
13703,0,0
13704,2,2
13705,2,2
13706,0,0
13707,4,4
13708,1,1
13709,4,4
13710,4,4
13711,2,2
13712,1,1
13713,4,4
13714,4,4
13715,4,4
13716,4,4
13717,1,1
13718,1,1
13719,3,3
13720,4,4
13721,2,2
13722,1,1
13723,3,3
13724,1,1
13725,0,0
13726,3,3
13727,1,1
13728,2,2
13729,0,0
13730,3,3
13731,0,0
13732,2,2
13733,3,3
13734,0,0
13735,2,2
13736,0,0
13737,1,1
13738,4,4
13739,0,0
13740,0,0
13741,0,0
13742,3,3
13743,3,3
13744,0,0
13745,3,3
13746,2,2
13747,4,4
13748,2,2
13749,2,2
13750,3,3
13751,4,4
13752,1,1
13753,0,0
13754,2,2
13755,2,3
13756,1,1
13757,3,3
13758,0,0
13759,1,1
13760,2,2
13761,2,2
13762,0,1
13763,3,3
13764,0,0
13765,1,1
13766,2,2
13767,3,3
13768,0,0
13769,1,1
13770,1,2
13771,1,1
13772,2,2
13773,1,1
13774,3,3
13775,0,0
13776,0,0
13777,2,2
13778,4,4
13779,4,4
13780,2,2
13781,2,2
13782,3,3
13783,3,3
13784,1,1
13785,1,1
13786,4,4
13787,2,2
13788,3,1
13789,2,1
13790,0,0
13791,3,3
13792,0,0
13793,1,1
13794,0,0
13795,3,3
13796,4,4
13797,2,2
13798,4,4
13799,1,1
13800,0,0
13801,3,3
13802,0,2
13803,3,3
13804,2,1
13805,4,4
13806,0,0
13807,0,0
13808,3,3
13809,3,3
13810,4,4
13811,4,4
13812,3,3
13813,4,4
13814,1,1
13815,4,4
13816,1,1
13817,3,3
13818,0,0
13819,3,3
13820,1,1
13821,0,0
13822,0,0
13823,1,1
13824,0,0
13825,2,2
13826,2,2
13827,1,1
13828,4,4
13829,4,4
13830,0,0
13831,1,1
13832,0,0
13833,2,2
13834,1,1
13835,0,0
13836,3,3
13837,3,2
13838,4,4
13839,2,2
13840,0,0
13841,3,3
13842,1,1
13843,3,3
13844,4,4
13845,1,2
13846,1,1
13847,1,1
13848,3,3
13849,2,2
13850,2,3
13851,1,1
13852,1,1
13853,1,1
13854,0,0
13855,1,1
13856,4,4
13857,1,1
13858,3,3
13859,1,1
13860,3,3
13861,0,0
13862,3,3
13863,0,0
13864,0,0
13865,4,4
13866,1,1
13867,2,2
13868,3,3
13869,0,0
13870,0,0
13871,4,4
13872,4,4
13873,4,4
13874,3,3
13875,1,1
13876,2,2
13877,0,0
13878,1,1
13879,2,2
13880,3,3
13881,0,0
13882,3,3
13883,1,1
13884,2,1
13885,4,4
13886,4,4
13887,0,0
13888,1,1
13889,1,1
13890,2,2
13891,4,4
13892,3,3
13893,4,4
13894,4,4
13895,1,1
13896,0,0
13897,1,1
13898,0,0
13899,2,2
13900,0,0
13901,2,2
13902,3,3
13903,4,4
13904,1,1
13905,2,2
13906,2,2
13907,4,4
13908,0,0
13909,3,3
13910,4,4
13911,4,4
13912,4,4
13913,2,2
13914,3,3
13915,3,3
13916,3,3
13917,2,1
13918,2,2
13919,3,3
13920,4,4
13921,1,1
13922,1,1
13923,0,0
13924,4,4
13925,3,3
13926,1,1
13927,0,0
13928,2,2
13929,3,3
13930,3,3
13931,0,0
13932,0,0
13933,3,3
13934,2,2
13935,4,4
13936,4,4
13937,3,3
13938,0,0
13939,2,2
13940,3,3
13941,1,1
13942,4,4
13943,3,3
13944,3,3
13945,2,2
13946,3,3
13947,4,4
13948,4,4
13949,4,4
13950,3,3
13951,1,1
13952,2,2
13953,4,4
13954,0,0
13955,3,3
13956,4,4
13957,4,4
13958,3,3
13959,0,0
13960,0,0
13961,2,2
13962,1,1
13963,2,2
13964,4,4
13965,4,4
13966,0,0
13967,0,0
13968,1,1
13969,4,4
13970,0,0
13971,4,4
13972,0,0
13973,0,0
13974,0,0
13975,2,2
13976,2,2
13977,4,4
13978,2,2
13979,2,2
13980,3,3
13981,3,3
13982,0,0
13983,0,0
13984,2,2
13985,2,2
13986,0,0
13987,4,4
13988,1,1
13989,2,2
13990,1,1
13991,0,0
13992,1,1
13993,4,4
13994,1,1
13995,3,3
13996,4,4
13997,3,3
13998,0,0
13999,0,0
14000,0,0
14001,4,4
14002,0,0
14003,1,1
14004,2,2
14005,2,2
14006,0,0
14007,0,0
14008,3,3
14009,4,4
14010,1,1
14011,1,1
14012,0,0
14013,4,4
14014,3,3
14015,1,1
14016,3,3
14017,3,3
14018,2,2
14019,4,4
14020,0,0
14021,4,4
14022,2,2
14023,4,4
14024,2,2
14025,1,1
14026,0,0
14027,0,0
14028,2,2
14029,2,2
14030,0,0
14031,1,1
14032,3,3
14033,3,3
14034,3,3
14035,3,3
14036,3,3
14037,3,3
14038,3,3
14039,3,3
14040,2,2
14041,3,3
14042,4,4
14043,3,3
14044,2,2
14045,2,2
14046,1,2
14047,1,1
14048,4,4
14049,3,3
14050,3,3
14051,4,4
14052,4,4
14053,1,1
14054,0,0
14055,3,3
14056,4,4
14057,3,3
14058,4,4
14059,4,3
14060,2,2
14061,3,3
14062,0,0
14063,0,0
14064,1,1
14065,0,0
14066,2,2
14067,2,2
14068,1,1
14069,4,4
14070,3,3
14071,1,1
14072,1,1
14073,0,0
14074,1,1
14075,4,4
14076,0,0
14077,4,4
14078,1,1
14079,0,0
14080,3,3
14081,2,2
14082,4,4
14083,0,0
14084,0,0
14085,2,2
14086,2,2
14087,0,0
14088,0,0
14089,1,0
14090,0,0
14091,4,4
14092,2,2
14093,0,0
14094,3,3
14095,3,3
14096,2,2
14097,4,4
14098,0,0
14099,2,2
14100,1,1
14101,3,3
14102,1,1
14103,3,3
14104,4,4
14105,4,4
14106,2,2
14107,3,3
14108,1,1
14109,1,1
14110,0,0
14111,4,4
14112,0,0
14113,4,4
14114,0,0
14115,4,4
14116,0,0
14117,1,1
14118,0,0
14119,1,1
14120,4,4
14121,1,1
14122,3,3
14123,3,3
14124,2,2
14125,1,1
14126,3,3
14127,3,3
14128,4,4
14129,2,2
14130,2,2
14131,2,2
14132,0,0
14133,0,0
14134,0,0
